city,job_title,company,salary,location,experience,education,industry,salary_numeric,edu_code,exp_code
上海,大数据开发工程师,上海晏鼠计算机技术股份有限公司,1.5-2万,上海,3-5年,本科,电子/半导体/集成电路丨人工智能丨计算机服务,17.5,2.0,3.0
上海,大数据开发工程师,广州市亿博信息技术有限公司,1.3-1.7万,上海,1-3年,本科,企业服务,15.0,2.0,2.0
上海,大数据开发工程师,上海盛付通电子支付服务有限公司,2-3万,上海,3-5年,本科,其他行业,25.0,2.0,3.0
上海,大数据开发工程师,艾郎科技股份有限公司,1.2-1.8万·13薪,上海,3-5年,本科,新能源,16.25,2.0,3.0
上海,Service data analysis Supervisor,威能（中国）供热制冷环境技术有限公司,1.3-1.5万·14薪,上海,5-10年,本科,家居/家具/家电,16.333333333333332,2.0,4.0
上海,数据开发工程师,塔普仑信息科技（上海）有限公司,1.3-1.7万·13薪,上海,3-5年,本科,制药/生物工程丨食品/饮料/粮油丨日化/化妆品,16.25,2.0,3.0
上海,数据开发工程师,美年大健康产业控股股份有限公司,2-2.5万·13薪,上海,3-5年,本科,医疗/护理/卫生,24.375,2.0,3.0
上海,数据开发,集思迪（大连）软件科技有限责任公司,1.5-3万·13薪,上海,3-5年,本科,计算机软件,24.375,2.0,3.0
上海,数据开发工程师,上海申电云数字科技有限公司,15-30万/年,上海,3-5年,本科,计算机软件,18.75,2.0,3.0
上海,数据开发工程师,上海城建数字产业集团有限公司,15-25万/年,上海,3-5年,本科,其他行业,16.666666666666668,2.0,3.0
上海,大数据开发工程师(J14861),太平洋房地产经纪有限公司,2-3万,上海,3-5年,本科,地产经纪/中介,25.0,2.0,3.0
上海,数据开发工程师,世达工具（上海）有限公司,21-33万/年,上海,3-5年,本科,机械/设备/重工,22.5,2.0,3.0
上海,中级大数据开发工程师（保险方向 + Hologres/帆软）,上海海隆软件股份有限公司,1-1.6万,上海,1-3年,本科,计算机软件,13.0,2.0,2.0
上海,大数据开发工程师,上海高手脉科技有限公司,1.6-3万,上海,无经验,大专,电子商务,23.0,1.0,1.0
上海,大数据开发工程师(J14861),太平洋房地产经纪有限公司,2-3万,上海,3-5年,本科,地产经纪/中介,25.0,2.0,3.0
上海,大数据开发工程师,上海胜蓝软件技术服务有限公司,8千-1.1万,上海,无经验,本科,计算机软件,9.5,2.0,1.0
上海,大数据开发工程师,上海经达信息科技股份有限公司,8千-1万,上海,无经验,本科,计算机软件,9.0,2.0,1.0
上海,AI算法工程师(J10323),上海承葛生物科技有限公司,1-1.5万,上海,3年,硕士,制药/生物工程,12.5,3.0,1.0
上海,大数据etl开发工程师,上海微创软件股份有限公司,1.3-1.8万,上海,3-5年,大专,外包服务,15.5,1.0,3.0
上海,大数据工程师,上海微迈睿科技有限公司,1.4-2.8万·15薪,上海,1-3年,本科,计算机软件,26.249999999999996,2.0,2.0
上海,大数据工程师,上海浦东软件园股份有限公司,1.5-2.5万·16薪,上海,3-5年,本科,房地产,26.666666666666668,2.0,3.0
上海,大数据研发工程师,商飞智能技术有限公司,30-45万/年,上海,1-3年,本科,计算机软件,31.25,2.0,2.0
上海,大数据工程师,上海壹亘精密机床有限公司,1.5-3万,上海,1-3年,本科,机械/设备/重工,22.5,2.0,2.0
上海,数据工程师,上海吉祥航空股份有限公司,1.3-2万,上海,1-3年,本科,交通/运输/客运,16.5,2.0,2.0
上海,etl开发工程师,深圳市长亮科技股份有限公司,1.2-1.5万,上海,1-3年,本科,互联网金融/小额贷款,13.5,2.0,2.0
上海,etl开发工程师,雅通数据科技（上海）有限公司,1-1.8万·13薪,上海,1-3年,本科,计算机软件,15.166666666666666,2.0,2.0
上海,ETL工程师,菲斯科（上海）软件有限公司,1-1.3万,上海,3-5年,本科,计算机服务(系统、数据服务、维修),11.5,2.0,3.0
上海,数字化项目工程师,上海巴兰仕汽车检测设备股份有限公司,8千-1.2万·13薪,上海,1-3年,本科,4S店/车后市场丨汽车零部件丨机械/设备/重工,10.833333333333334,2.0,2.0
上海,数据开发工程师,上海城建数字产业集团有限公司,14-25万/年,上海,1-3年,本科,其他行业,16.25,2.0,2.0
上海,数据开发（上海 ）,北京南天信息工程有限公司,1-1.3万,上海,1-3年,本科,其他行业,11.5,2.0,2.0
上海,ETL工程师,菲斯科（上海）软件有限公司,1.1-1.6万·13薪,上海,1-3年,本科,计算机服务(系统、数据服务、维修),14.625,2.0,2.0
上海,数据工程师,上海城建信息科技有限公司,18-24万/年,上海,1-3年,本科,计算机服务,17.5,2.0,2.0
上海,数据开发工程师,上海维科精密模塑股份有限公司,1.5-2.5万·13薪,上海,3-5年,本科,汽车零部件,21.666666666666668,2.0,3.0
深圳,python数据管理工程师,深圳嘉立创科技集团股份有限公司,8千-1.5万,深圳,1-3年,大专,电子/半导体/集成电路,11.5,1.0,2.0
深圳,经营分析岗,深圳德坤物流有限公司,8千-1.2万,深圳,1-3年,本科,货运/物流/仓储,10.0,2.0,2.0
深圳,数据分析师,恩斯迈电子（深圳）有限公司,1-1.8万,深圳,3-5年,本科,电子/半导体/集成电路,14.0,2.0,3.0
深圳,软件感知算法工程师,法雷奥汽车内部控制（深圳）有限公司,1.5-3万·14薪,深圳,1-3年,本科,汽车零部件,26.25,2.0,2.0
深圳,C++高级开发工程师,深圳玉汝成口腔材料有限公司,1.2-1.8万,深圳,3-5年,本科,制药/生物工程丨医疗设备/器械,15.0,2.0,3.0
深圳,集成项目运营经理JD（Base 深圳）,广州华水生态科技有限公司,1.3-1.6万,深圳,3-5年,本科,电气/电力/水利,14.500000000000002,2.0,3.0
深圳,数据分析工程师(珠海莫仕),珠海保税区光联通讯技术有限公司,1-1.6万,深圳,1-3年,本科,通信/网络设备,13.0,2.0,2.0
深圳,数据分析师（优秀应届生也接受）,长城电源技术有限公司,1-2万·15薪,深圳,1-3年,本科,电子/半导体/集成电路,18.75,2.0,2.0
深圳,数据分析师,广州光喻原力软件有限公司,8千-1.2万,深圳,无经验,本科,计算机服务丨计算机软件丨网络/信息安全,10.0,2.0,1.0
深圳,数据分析工程师(J10809),深圳市鹏新旭技术有限公司,2-4万·15薪,深圳,3-5年,本科,电子/半导体/集成电路,37.5,2.0,3.0
深圳,数据分析师,深圳市韩泫贸易有限公司,8千-1.1万·13薪,深圳,无经验,本科,贸易/进出口,10.291666666666666,2.0,1.0
深圳,数据分析工程师（AI工业）,恩斯迈电子（深圳）有限公司,1-2万,深圳,1-3年,本科,电子/半导体/集成电路,15.0,2.0,2.0
深圳,客户数据分析师,瑞太信息技术（深圳）有限公司广州分公司,3-3.5万·13薪,深圳,5-10年,本科,计算机软件,35.208333333333336,2.0,4.0
深圳,数据分析专员,高时置业（深圳）有限公司,1-1.5万,深圳,1-3年,本科,物业服务,12.5,2.0,2.0
深圳,BK91QL-数据分析岗,平安银行股份有限公司信用卡中心（简称：平安银行信用卡中心）,20-30万/年,深圳,1-3年,本科,银行,20.833333333333332,2.0,2.0
深圳,资深数据分析师,深圳市八号仓奥特莱斯有限公司,1.5-2万·15薪,深圳,3-5年,本科,批发/零售,21.875,2.0,3.0
深圳,数据分析师(J10096),鑫荣懋果业科技集团股份有限公司,1.5-2.3万,深圳,1-3年,本科,食品/饮料/粮油,19.0,2.0,2.0
深圳,数据分析师,深电能科技集团有限公司,9千-1.8万,深圳,无经验,硕士,电气/电力/水利,13.5,3.0,1.0
深圳,初级数据分析师,深圳市中标医学数据研究中心,7千-1.4万,深圳,无经验,本科,云计算/大数据,10.5,2.0,1.0
深圳,数据分析师/人力共享中心(J15777),中海物业管理有限公司,1.5-2万,深圳,1-3年,本科,物业服务,17.5,2.0,2.0
深圳,数据分析师,广州光喻原力软件有限公司,8千-1.1万,深圳,无经验,本科,计算机服务丨计算机软件丨网络/信息安全,9.5,2.0,1.0
深圳,大数据分析工程师,深圳市旭光智信息科技有限公司,6-9千,深圳,无经验,本科,计算机软件,7.5,2.0,1.0
深圳,02919X-数据分析岗（短险）,中国平安人寿保险股份有限公司,1-1.5万,深圳,3-5年,本科,保险,12.5,2.0,3.0
深圳,0291JE-数据分析岗,中国平安人寿保险股份有限公司,20-30万/年,深圳,3-5年,本科,保险,20.833333333333332,2.0,3.0
深圳,业务数据分析师（寿险业务）,瑞太信息技术（深圳）有限公司广州分公司,3-4万·13薪,深圳,1-3年,本科,计算机软件,37.916666666666664,2.0,2.0
深圳,数据分析算法工程师,深圳市大族数控科技股份有限公司,2-3万,深圳,3-5年,本科,仪器仪表/工业自动化丨机械/设备/重工丨汽车研发/制造,25.0,2.0,3.0
深圳,0291FK-数据分析岗,中国平安人寿保险股份有限公司,1-1.5万,深圳,1-3年,本科,保险,12.5,2.0,2.0
深圳,AI 信息与咨询解决方案专员,深圳市东方锐眼风险管理顾问有限公司,9千-1.3万,深圳,1-3年,本科,企业服务,11.0,2.0,2.0
深圳,互联网呼叫中心数据分析岗(J10033),中国人民健康保险股份有限公司深圳分公司,1-1.5万,深圳,1-3年,本科,保险,12.5,2.0,2.0
深圳,高级数据分析师,深圳孚维森企业管理咨询有限公司,3.5-6千,深圳,1-3年,本科,咨询,4.75,2.0,2.0
深圳,Python开发工程师（机器学习方向）,深圳市瑞维控股有限公司,8千-1.1万·13薪,深圳,1-3年,本科,计算机软件,10.291666666666666,2.0,2.0
深圳,研发项目工程师(J10003),深圳瑞识科技股份有限公司,1.5-2万,深圳,1-3年,本科,电子/半导体/集成电路,17.5,2.0,2.0
深圳,Python开发工程师,深圳市中泰安投资有限公司,8千-1.5万,深圳,1-3年,本科,金融/投资/证券,11.5,2.0,2.0
深圳,数据分析岗（筹）-供应链管理部,华润建材科技有限公司,1.2-1.8万,深圳,3-5年,本科,建材,15.0,2.0,3.0
深圳,python开发工程师,奇宏电子（深圳）有限公司,1.5-1.8万,深圳,1-3年,本科,机械/设备/重工,16.5,2.0,2.0
深圳,Python工程师,广东时代互联科技有限公司,5-9千,深圳,1-3年,本科,租赁服务丨酒店,7.0,2.0,2.0
深圳,Python开发工程师,金地（集团）股份有限公司,1.2-2万,深圳,1-3年,本科,房地产开发,16.0,2.0,2.0
深圳,检测工程师（新能源部）,深圳市计量质量检测研究院,1-2万·13薪,深圳,无经验,本科,检测/认证,16.25,2.0,1.0
深圳,软件开发工程师（Python编程）,深圳江浩电子有限公司,5-8千,深圳,1-3年,本科,电子/半导体/集成电路,6.5,2.0,2.0
深圳,python开发工程师,广州光喻原力软件有限公司,1-1.3万,深圳,1-3年,本科,计算机服务丨计算机软件丨网络/信息安全,11.5,2.0,2.0
深圳,数据工程师(J10093),震雄工业园（深圳）有限公司,1-1.5万,深圳,1-3年,本科,机械/设备/重工,12.5,2.0,2.0
深圳,数据工程师,深圳市三利谱光电科技股份有限公司,1.2-2万·13薪,深圳,1-3年,本科,电子/半导体/集成电路,17.333333333333332,2.0,2.0
深圳,数据工程师(J10093),震雄工业园（深圳）有限公司,1-1.5万,深圳,1-3年,本科,机械/设备/重工,12.5,2.0,2.0
深圳,智能体开发工程师,云链数智科技（深圳）有限公司,1.5-3万,深圳,3-5年,本科,人工智能丨区块链丨计算机软件,22.5,2.0,3.0
深圳,值班长（数据中心运维）,深圳易信科技股份有限公司,7千-1万,深圳,1-3年,大专,云计算/大数据丨运营商/增值服务丨通信/网络设备,8.5,1.0,2.0
深圳,服务器网络工程师,鹏鼎控股（深圳）股份有限公司,8千-1万,深圳,1-3年,本科,电子/半导体/集成电路,9.0,2.0,2.0
深圳,环境中级工程师,深圳市绿恩环保技术有限公司,6-9千,深圳,1-3年,本科,仪器仪表/工业自动化丨环保丨电气/电力/水利,7.5,2.0,2.0
深圳,设备软件工程师,乾宇微纳技术（深圳）有限公司,2-3万,深圳,1-3年,本科,电子/半导体/集成电路,25.0,2.0,2.0
深圳,上位机软件工程师,深圳欣旺达智能科技有限公司,1-1.5万·14薪,深圳,1-3年,大专,新能源丨消费电子产品丨电子/半导体/集成电路,14.583333333333334,1.0,2.0
深圳,上位机软件工程师（C++）,深圳市大族数控科技股份有限公司,2-4万,深圳,1-3年,本科,仪器仪表/工业自动化丨机械/设备/重工丨汽车研发/制造,30.0,2.0,2.0
深圳,上位机软件工程师,深圳市大族数控科技股份有限公司,1.5-3万·13薪,深圳,1-3年,本科,仪器仪表/工业自动化丨机械/设备/重工丨汽车研发/制造,24.375,2.0,2.0
深圳,C++高级开发工程师,深圳玉汝成口腔材料有限公司,1.2-1.8万,深圳,3-5年,本科,制药/生物工程丨医疗设备/器械,15.0,2.0,3.0
深圳,BMS软件工程师,深圳市格瑞普电池有限公司,1-1.5万,深圳,1-3年,大专,新能源,12.5,1.0,2.0
深圳,高级产品数据工程师,深圳市英威腾电气股份有限公司,1.5-2.6万·14薪,深圳,5-10年,本科,仪器仪表/工业自动化,23.916666666666668,2.0,4.0
深圳,过程质量工程师pqe,飞亚达精密科技股份有限公司,1.2-1.8万·13薪,深圳,3-5年,本科,汽车研发/制造丨机械/设备/重工丨原材料和加工,16.25,2.0,3.0
深圳,AI数据工程师,深圳市格瑞普电池有限公司,1.1-1.8万,深圳,1-3年,本科,新能源,14.500000000000002,2.0,2.0
深圳,质量体系工程师（江门）,德昌电机（江门）有限公司,1.3-2.3万,深圳,3-5年,本科,汽车零部件,18.0,2.0,3.0
深圳,产品数据工程师,深圳市禾望电气股份有限公司,1.2-2万·14薪,深圳,1-3年,本科,新能源,18.666666666666668,2.0,2.0
深圳,RDL干膜贴附资深工程师,TCL华星光电技术有限公司,2.2-3.5万·13薪,深圳,3-5年,本科,电子/半导体/集成电路,30.875,2.0,3.0
深圳,项目管理工程师（采购）,深圳市英威腾电气股份有限公司,1-1.5万,深圳,1-3年,本科,仪器仪表/工业自动化,12.5,2.0,2.0
深圳,基础视觉模型数据工程师,广州九胧科技有限公司,1-1.5万,深圳,1-3年,本科,计算机软件,12.5,2.0,2.0
深圳,开发采购工程师,深圳市小蚂蚁工业科技有限公司,6-8千,深圳,1-3年,大专,电子/半导体/集成电路,7.0,1.0,2.0
深圳,BGA植球资深工程师,TCL华星光电技术有限公司,2.3-3.5万·13薪,深圳,1-3年,本科,电子/半导体/集成电路,31.416666666666668,2.0,2.0
深圳,注塑调机师傅,深圳市俪典科技有限公司,8千-1万,深圳,1-3年,中技/中专,医疗美容,9.0,2.0,2.0
深圳,冲压品质工程师,深圳市瑞毅精密金属有限公司,7千-1万,深圳,1-3年,大专,原材料和加工,8.5,1.0,2.0
深圳,液晶屏+IPQC/客诉工程师,深圳市中优图科技有限公司,8千-1万,深圳,1-3年,大专,电子/半导体/集成电路,9.0,1.0,2.0
深圳,软件感知算法工程师,法雷奥汽车内部控制（深圳）有限公司,1.5-3万·14薪,深圳,1-3年,本科,汽车零部件,26.25,2.0,2.0
深圳,包装工程师,摩芮思科技咨询（上海）有限公司,1-1.6万·13薪,深圳,1-3年,本科,其他专业服务,14.083333333333334,2.0,2.0
深圳,海外QE工程师(懂英语)-Z10775,深圳市兆威机电股份有限公司,1-2万,深圳,1-3年,本科,仪器仪表/工业自动化,15.0,2.0,2.0
深圳,后端开发工程师,深圳富溢投资咨询有限公司,1.1-2.2万,深圳,3-5年,大专,企业服务,16.5,1.0,3.0
深圳,mes系统工程师,上海灵蝎智能科技有限公司,1.8-2.2万,深圳,1-3年,大专,人力资源服务,20.0,1.0,2.0
深圳,医疗设备维修工程师,深圳市迈洁高科贸易有限公司,6千-1.2万,深圳,1-3年,大专,医疗设备/器械,9.0,1.0,2.0
深圳,经管工程师,深圳市奥德瑞宝科技有限公司,1-2万,深圳,1-3年,大专,消费电子产品,15.0,1.0,2.0
深圳,数据产品工程师（制造业方向）,深圳市兆驰股份有限公司,1.5-2.5万·13薪,深圳,1-3年,本科,电子/半导体/集成电路丨通信/网络设备,21.666666666666668,2.0,2.0
深圳,发电厂运营总,深圳市金利亚实业有限公司,1.8-2.5万·13薪,深圳,3-5年,本科,电气/电力/水利丨环保,23.291666666666668,2.0,3.0
